key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank
ICML:62561,ICML 2026,62561,Scaling Law for Quantization-Aware Training,,Mengzhao Chen; Chaoyi Zhang; Jing Liu; Zeng; Zeyue Xue; Zhiheng Liu; Yunshui Li; Jin Ma; Jie Huang; zhou Xun; Ping Luo,Accept (spotlight),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T4: Compute, data and model scaling laws; T7: Initialization, normalization, weight decay and regularization",,,,,,,Training dynamics: Fits quantization-aware training laws that separate weight and activation errors and expose their different token sensitivities.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=fXr3uPr1G5,https://icml.cc/virtual/2026/poster/62561,,https://openreview.net/pdf?id=fXr3uPr1G5,,2026-09-23,LLM training,QAT precision; quantization group size; tokens; model size,Fits quantization-aware training laws that separate weight and activation errors and expose their different token sensitivities.,The main study concerns W4A4 and its mixed-precision interventions.,0
ICML:64582,ICML 2026,64582,Scaling Laws for Precision in High-Dimensional Linear Regression,,Dechen Zhang; Xuan Tang; Yingyu Liang; Difan Zou,Accept (regular),Training dynamics,"T4: Compute, data and model scaling laws",,,,,,,Training dynamics: Derives different scaling effects for additive and multiplicative quantization in sketched linear regression.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=LyhBIrNBXv,https://icml.cc/virtual/2026/poster/64582,,https://openreview.net/pdf?id=LyhBIrNBXv,,2026-09-23,Theory / controlled models,Precision; model dimension; data size; quantization type,Derives different scaling effects for additive and multiplicative quantization in sketched linear regression.,Linear-model and worst-case results are not direct empirical scaling laws for LLMs.,0
ICML:63892,ICML 2026,63892,ScaLoRA: Optimally Scaled Low-Rank Adaptation for Efficient High-Rank Fine-Tuning,,Yilang Zhang; Xiaodong Yang; Yiwei Cai; Georgios B. Giannakis,Accept (regular),Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training",,,,,,,Optimizer: ScaLoRA analytically scales consecutive low-rank increments to approximate full fine-tuning while progressively accumulating a high-rank update.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Skxb4UgTWU,https://icml.cc/virtual/2026/poster/63892,,https://openreview.net/pdf?id=Skxb4UgTWU,,2026-09-23,,,,,0
ICML:61048,ICML 2026,61048,Scout Before You Attend: Sketch-and-Walk Sparse Attention for Efficient LLM Inference,,Hoang Anh Duy Le; Sahil Joshi; Zeyu Yang; Zhaozhuo Xu; Anshumali Shrivastava,Accept (regular),Matrix computation,"X5: Attention, state-space algebra and parallel scans",Sparse attention block selection,Estimate scores with Hadamard sketches and aggregate influence through deterministic walks across layers.,Training-free sparse approximation; preserves only selected attention blocks.,Deep learning,,,Matrix computation: Estimate scores with Hadamard sketches and aggregate influence through deterministic walks across layers.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=uCLVPafHqd,https://icml.cc/virtual/2026/poster/61048,,https://openreview.net/pdf?id=uCLVPafHqd,,2026-09-23,,,,,0
ICML:63357,ICML 2026,63357,SHARP-Q: Spectral Hessian Alignment and Rectification for Post-training Quantization,,Menghao Lv; Huiqiong Wang; Li Sun; Mingli Song,Accept (regular),Matrix computation,X6: Matrix and tensor methods for compression,Curvature-aligned low-bit quantization corrections,Rectify Hessian geometry and compensate in a dynamically approximated Fisher subspace.,Structured curvature approximation for quantization.,Deep learning,,,Matrix computation: Rectify Hessian geometry and compensate in a dynamically approximated Fisher subspace.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Xn9Eu2x7Hw,https://icml.cc/virtual/2026/poster/63357,,https://openreview.net/pdf?id=Xn9Eu2x7Hw,,2026-09-23,,,,,0
ICML:66010,ICML 2026,66010,Sharpness-Aware Minimization Can Hallucinate Minimizers,,Chanwoong Park; Uijeong Jang; Ernest Ryu; Insoon Yang,Accept (regular),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T5: Stability, curvature and edge-of-stability dynamics; T7: Initialization, normalization, weight decay and regularization",,,,,,,Training dynamics: Identifies nonstationary points where SAM can stall and finds that SGD warm-starts reduce sensitivity to large perturbations.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=7xwOy8C00l,https://icml.cc/virtual/2026/poster/66010,,https://openreview.net/pdf?id=7xwOy8C00l,,2026-09-23,Other deep learning,SAM perturbation radius; SGD warm-start,Identifies nonstationary points where SAM can stall and finds that SGD warm-starts reduce sensitivity to large perturbations.,"A failure mechanism under particular landscape/radius conditions, not a claim that SAM always fails.",0
ICML:65575,ICML 2026,65575,Sharpness-Aware Pretraining Mitigates Catastrophic Forgetting,,Ishaan Watts; Catherine Li; Sachin Goyal; Jacob Mitchell Springer; Aditi Raghunathan,Accept (regular),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T5: Stability, curvature and edge-of-stability dynamics; T7: Initialization, normalization, weight decay and regularization",,,,,,,"Optimizer: Studies SAM, larger learning rates, and shorter annealing as pretraining interventions that improve retention after LLM post-training or quantization. | Training dynamics: Studies SAM, larger learning rates, and shorter annealing as pretraining interventions that improve retention after LLM post-training or quantization.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=CHvRfubYke,https://icml.cc/virtual/2026/poster/65575,,https://openreview.net/pdf?id=CHvRfubYke,,2026-09-23,LLM training,Pretraining rate; annealing duration; SAM; retention,"Studies SAM, larger learning rates, and shorter annealing as pretraining interventions that improve retention after LLM post-training or quantization.","Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0
ICML:66429,ICML 2026,66429,"Single-Head Attention in High Dimensions: A Theory of Generalization, Weights Spectra, and Scaling Laws",,Fabrizio Boncoraglio; Vittorio Erba; Emanuele Troiani; Yizhou Xu; FLORENT KRZAKALA; Lenka Zdeborova,Accept (spotlight),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T4: Compute, data and model scaling laws; T6: Feature learning, implicit bias and generalization dynamics",,,,,,,Training dynamics: Connects attention weight spectra and sequential recovery of signal modes to generalization and power-law scaling.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=3qan4Zg9rA,https://icml.cc/virtual/2026/poster/66429,,https://openreview.net/pdf?id=3qan4Zg9rA,,2026-09-23,Theory / controlled models,Attention dimension; sample size; target spectrum,Connects attention weight spectra and sequential recovery of signal modes to generalization and power-law scaling.,Theory uses a single tied attention head and synthetic high-dimensional tasks.,0
ICML:60572,ICML 2026,60572,Sketch-Based Low-Rank Model Merging with Shared Circulant Transforms,,Zhiming Zhang; Rong Yin; Xiaoshuai Hao; Hansong Zhang; Hao Peng; Yong Liu; Can Ma; Dan Meng,Accept (regular),Matrix computation,X4: Randomized sketching and kernel approximations,Merged low-rank adapters,Apply shared circulant transforms and compact sketches to merge LoRA factors without dense deltas or expensive subspace factorizations.,Sketch-based approximate merging; quality depends on retained information.,Deep learning,,,Matrix computation: Apply shared circulant transforms and compact sketches to merge LoRA factors without dense deltas or expensive subspace factorizations.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=ytlRCCl7Pf,https://icml.cc/virtual/2026/poster/60572,,https://openreview.net/pdf?id=ytlRCCl7Pf,,2026-09-23,,,,,0
ICML:64057,ICML 2026,64057,SoftJAX & SoftTorch: Empowering Automatic Differentiation Libraries with Informative Gradients,,Anselm Paulus; Andreas René Geist; Vit Musil; Sebastian Hoffmann; Georg Martius,Accept (spotlight),Matrix computation,X9: Related numerical primitives and computation,Useful gradients for discrete and hard primitives,"Provide soft replacements for sorting, indexing and logic, including optimal-transport and permutahedron-based operators.","Gradients are for relaxations or straight-through estimators, not exact derivatives of discrete maps.",General ML,,,"Matrix computation: Provide soft replacements for sorting, indexing and logic, including optimal-transport and permutahedron-based operators.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=RKHDV40omz,https://icml.cc/virtual/2026/poster/64057,,https://openreview.net/pdf?id=RKHDV40omz,,2026-09-23,,,,,0
ICML:61776,ICML 2026,61776,Softsign: Smooth Sign in Your Optimizer For Better Parameter Heterogeneity Handling,,Dmitrii Feoktistov; Timofey Belinsky; Andrey Veprikov; Amir Zainullin; Aleksandr Beznosikov,Accept (regular),Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers",,,,,,,"Optimizer: SoftSignum and SoftMuon replace hard sign-like maps with smooth, temperature-controlled transformations to improve terminal convergence.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=n47bK7WM3U,https://icml.cc/virtual/2026/poster/61776,,https://openreview.net/pdf?id=n47bK7WM3U,,2026-09-23,,,,,0
ICML:65837,ICML 2026,65837,SpanNorm: Reconciling Training Stability and Performance in Deep Transformers,,Chao Wang; Bei Li; Jiaqi Zhang; Xinyu Liu; Yuchun Fan; Linkun Lyu; Xin Chen; Jingang Wang; Tong Xiao; Peng Pei; Xunliang Cai,Accept (regular),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T5: Stability, curvature and edge-of-stability dynamics; T7: Initialization, normalization, weight decay and regularization",,,,,,,Training dynamics: SpanNorm combines a stable residual path with output normalization to control variance and reduce representation collapse.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=9bLiqb6Vec,https://icml.cc/virtual/2026/poster/65837,,https://openreview.net/pdf?id=9bLiqb6Vec,,2026-09-23,LLM training,Normalization placement; residual scaling; depth,SpanNorm combines a stable residual path with output normalization to control variance and reduce representation collapse.,Evidence concerns the proposed architecture; bounded signal variance alone does not establish universal optimization stability.,0
ICML:63922,ICML 2026,63922,SPARKLING: Balancing Signal Preservation and Symmetry Breaking for Width-Progressive Learning,,Qifan Yu; Xinyu Ma; Zhijian Zhuo; Minrui Wang; Deyi Liu; Shiyi Zhan; Yiyuan Ma; liang xiang; Xingyan Bin; Di He,Accept (regular),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T3: Width/depth scaling and hyperparameter transfer; T5: Stability, curvature and edge-of-stability dynamics",,,,,,,Training dynamics: SPARKLING preserves activation scale while breaking copied-neuron symmetry during mid-training width growth.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=SXJBFREkWi,https://icml.cc/virtual/2026/poster/63922,,https://openreview.net/pdf?id=SXJBFREkWi,,2026-09-23,LLM training,Width expansion; optimizer-state reset; learning-rate re-warmup,SPARKLING preserves activation scale while breaking copied-neuron symmetry during mid-training width growth.,The empirical benefits concern the evaluated expansion axes and ratios.,0
ICML:66195,ICML 2026,66195,Sparser Block-Sparse Attention via Token Permutation,,Xinghao Wang; Pengyu Wang; Dong Zhang; Chenkun Tan; Shaojun Zhou; Zhaoxiang Liu; Shiguo Lian; Fangxu Liu; Kai Song; Xipeng Qiu,Accept (regular),Matrix computation,"X5: Attention, state-space algebra and parallel scans",Block-sparse attention products,Permute tokens to concentrate important entries into fewer blocks and apply custom permuted attention kernels.,Permutation preserves the dense operator when handled consistently; sparsification remains approximate.,Deep learning,,,Matrix computation: Permute tokens to concentrate important entries into fewer blocks and apply custom permuted attention kernels.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=5u3Ra6Qf5C,https://icml.cc/virtual/2026/poster/66195,,https://openreview.net/pdf?id=5u3Ra6Qf5C,https://github.com/xinghaow99/pbs-attn,2026-09-23,,,,,0
ICML:61015,ICML 2026,61015,Spectra: Rethinking Optimizers for LLMs Under Spectral Anisotropy,,Zhendong Huang; Hengjie Cao; Fang DONG(董方); Ruijun Huang; Mengyi Chen; Yifeng Yang; Xin Zhang; Anrui Chen; Mingzhi Dong; Yujiang Wang; Jinlong Hou; Qin Lv; Robert Dick; Yuan Cheng; Tun Lu; Fan Yang; Li Shang,Accept (regular),Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers",,,,,,,Optimizer: Spectra suppresses dominant low-rank spectral spikes while avoiding amplification of the noisy tail; evaluates LLM pretraining and optimizer memory/runtime.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=uXHiVNJK25,https://icml.cc/virtual/2026/poster/61015,,https://openreview.net/pdf?id=uXHiVNJK25,https://github.com/kimmichtank/spectra.,2026-09-23,,,,,0
ICML:64699,ICML 2026,64699,Spectral Bridge Variational Inference: Dynamic LoRA via Bures-Wasserstein Gradient Flows,,Yuhang Xi; Yu-Feng Yu; Chuan-Xian Ren; Zhao-Rong Lai,Accept (regular),Manifold; Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training; M2: Manifold-based LLM training and low-rank adaptation",,,,,Gaussian measures / Bures-Wasserstein geometry,Direct algorithm/theory/application,"Optimizer: SBVI treats LoRA as a Bures-Wasserstein gradient flow over Gaussian measures, adapting ranks with spectral dynamics and factorized Riemannian retractions. | Manifold: SBVI models dynamic LoRA with Wasserstein gradient flows and factorized Riemannian retractions, adapting the distribution of ranks across layers.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=KjF35IhQGS,https://icml.cc/virtual/2026/poster/64699,,https://openreview.net/pdf?id=KjF35IhQGS,,2026-09-23,,,,,0
