key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank,year,publication_status,source_url,doi,citation_key,bibtex,bibtex_kind,bibtex_source
NeurIPS:119655,NeurIPS 2025,119655,"Understanding LLM Behaviors via Compression: Data Generation, Knowledge Acquisition and Scaling Laws",,Zhixuan Pan; Shaowen Wang; Liao Pengfei; Jian Li,Accept (spotlight),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T4: Compute, data and model scaling laws; T6: Feature learning, implicit bias and generalization dynamics",,,,,,,Training dynamics: A compression-based syntax/knowledge model explains learning and scaling patterns from common to rare information.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=853SwC2dMZ,https://neurips.cc/virtual/2025/poster/119655,https://proceedings.neurips.cc/paper_files/paper/2025/hash/f61d7778e89b9221d1ea0ce8428b7014-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/f61d7778e89b9221d1ea0ce8428b7014-Paper-Conference.pdf,,2026-09-24,Theory / controlled models,Model/data size; knowledge frequency; fine-tuning,A compression-based syntax/knowledge model explains learning and scaling patterns from common to rare information.,Its Bayesian hierarchical data model is a conceptual theory rather than a literal implementation of LLM training.,0,2025,Accepted,https://openreview.net/forum?id=853SwC2dMZ,,NeurIPS_119655,"@misc{NeurIPS_119655,
  title = {{Understanding LLM Behaviors via Compression: Data Generation, Knowledge Acquisition and Scaling Laws}},
  author = {Zhixuan Pan and Shaowen Wang and Liao Pengfei and Jian Li},
  year = {2025},
  note = {NeurIPS 2025; Accept (spotlight)},
  url = {https://openreview.net/forum?id=853SwC2dMZ}
}",Generated from catalogue metadata,https://openreview.net/forum?id=853SwC2dMZ
NeurIPS:120142,NeurIPS 2025,120142,"Understanding Outer Optimizers in Local SGD: Learning Rates, Momentum, and Acceleration",Understanding outer learning rates in Local SGD,Ahmed Khaled; Satyen Kale; Arthur Douillard; Chi Jin; Rob Fergus; Manzil Zaheer,Accept (poster),Optimizer; Training dynamics,"E: Training stabilization and distributed optimization; T1: Learning-rate selection, warm-up and schedules; T2: Batch size, gradient noise and training efficiency; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,"Optimizer: Analyzes and tests outer learning rates in Local SGD, including momentum and language-model settings. | Training dynamics: Analyzes and tests outer learning rates in Local SGD, including momentum and language-model settings.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=2VX79YLT9s,https://neurips.cc/virtual/2025/poster/120142,https://proceedings.neurips.cc/paper_files/paper/2025/hash/90ad0e850532986dff56da49bc599904-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/90ad0e850532986dff56da49bc599904-Paper-Conference.pdf,,2026-09-24,LLM training,Outer/inner rates; momentum; local SGD,"Analyzes and tests outer learning rates in Local SGD, including momentum and language-model settings.","Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2025,Accepted,https://openreview.net/forum?id=2VX79YLT9s,,NeurIPS_120142,"@misc{NeurIPS_120142,
  title = {{Understanding Outer Optimizers in Local SGD: Learning Rates, Momentum, and Acceleration}},
  author = {Ahmed Khaled and Satyen Kale and Arthur Douillard and Chi Jin and Rob Fergus and Manzil Zaheer},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=2VX79YLT9s}
}",Generated from catalogue metadata,https://openreview.net/forum?id=2VX79YLT9s
NeurIPS:118146,NeurIPS 2025,118146,Understanding the Evolution of the Neural Tangent Kernel at the Edge of Stability,,Kaiqi Jiang; Jeremy Cohen; Yuanzhi Li,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T1: Learning-rate selection, warm-up and schedules; T5: Stability, curvature and edge-of-stability dynamics; T6: Feature learning, implicit bias and generalization dynamics",,,,,,,Training dynamics: Studies how larger rates change kernel eigenvectors and alignment with the training target at the edge of stability.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=QKo4c3LAz3,https://neurips.cc/virtual/2025/poster/118146,https://proceedings.neurips.cc/paper_files/paper/2025/hash/2e091b1c71ac0e4b4a4cc39ed3d64fcc-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/2e091b1c71ac0e4b4a4cc39ed3d64fcc-Paper-Conference.pdf,,2026-09-24,Other deep learning,Learning rate; NTK eigenvector alignment,Studies how larger rates change kernel eigenvectors and alignment with the training target at the edge of stability.,Theory uses a two-layer linear network; broader architectural evidence is empirical.,0,2025,Accepted,https://openreview.net/forum?id=QKo4c3LAz3,,NeurIPS_118146,"@misc{NeurIPS_118146,
  title = {{Understanding the Evolution of the Neural Tangent Kernel at the Edge of Stability}},
  author = {Kaiqi Jiang and Jeremy Cohen and Yuanzhi Li},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=QKo4c3LAz3}
}",Generated from catalogue metadata,https://openreview.net/forum?id=QKo4c3LAz3
NeurIPS:119131,NeurIPS 2025,119131,Understanding the Generalization of Stochastic Gradient Adam in Learning Neural Networks,,Xuan Tang; Han Zhang; Yuan Cao; Difan Zou,Accept (poster),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T1: Learning-rate selection, warm-up and schedules; T2: Batch size, gradient noise and training efficiency; T7: Initialization, normalization, weight decay and regularization; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: Analyzes Adam generalization and the roles of batch size and weight decay in a specified convolutional model; conclusions are model-dependent. | Training dynamics: Analyzes Adam generalization and the roles of batch size and weight decay in a specified convolutional model; conclusions are model-dependent.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=ETgPUJfQE1,https://neurips.cc/virtual/2025/poster/119131,https://proceedings.neurips.cc/paper_files/paper/2025/hash/1a54d9deffbb569151e8e4895f4ca162-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/1a54d9deffbb569151e8e4895f4ca162-Paper-Conference.pdf,,2026-09-24,Theory / controlled models,Adam; batch size; weight decay,Analyzes Adam generalization and the roles of batch size and weight decay in a specified convolutional model; conclusions are model-dependent.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2025,Accepted,https://openreview.net/forum?id=ETgPUJfQE1,,NeurIPS_119131,"@misc{NeurIPS_119131,
  title = {{Understanding the Generalization of Stochastic Gradient Adam in Learning Neural Networks}},
  author = {Xuan Tang and Han Zhang and Yuan Cao and Difan Zou},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=ETgPUJfQE1}
}",Generated from catalogue metadata,https://openreview.net/forum?id=ETgPUJfQE1
NeurIPS:120174,NeurIPS 2025,120174,Unified Scaling Laws for Compressed Representations,,Andrei Panferov; Alexandra Volkova; Ionut-Vlad Modoranu; Vage Egiazarian; Mher Safaryan; Dan Alistarh,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T4: Compute, data and model scaling laws; T7: Initialization, normalization, weight decay and regularization",,,,,,,Training dynamics: Proposes unified/composable scaling laws for compressed representations and identifies failure conditions.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=24wDPGiDzA,https://neurips.cc/virtual/2025/poster/120174,https://proceedings.neurips.cc/paper_files/paper/2025/hash/ddd7eae51dcd8bbfc936e5b19433d339-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/ddd7eae51dcd8bbfc936e5b19433d339-Paper-Conference.pdf,,2026-09-24,LLM training,Sparsity; quantization type; effective model size,Proposes unified/composable scaling laws for compressed representations and identifies failure conditions.,Compression efficiency depends on the representation assumptions and regimes where the law remains valid.,0,2025,Accepted,https://openreview.net/forum?id=24wDPGiDzA,,NeurIPS_120174,"@misc{NeurIPS_120174,
  title = {{Unified Scaling Laws for Compressed Representations}},
  author = {Andrei Panferov and Alexandra Volkova and Ionut-Vlad Modoranu and Vage Egiazarian and Mher Safaryan and Dan Alistarh},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=24wDPGiDzA}
}",Generated from catalogue metadata,https://openreview.net/forum?id=24wDPGiDzA
NeurIPS:115735,NeurIPS 2025,115735,Universal Sequence Preconditioning,,Annie Marsden; Elad Hazan,Accept (spotlight),Matrix computation; Optimizer,"J: Adjacent numerical, architectural, and specialized training methods; X7: Structured products, transforms and GPU kernels",Polynomial preconditioning of temporal transition operators,Applies convolution filters from Chebyshev or Legendre polynomials to transform sequence learning problems.,The strongest guarantees concern structured dynamical-system settings; this is not a universal LLM-training guarantee.,General ML,,,Optimizer: Universal sequence preconditioning uses orthogonal-polynomial convolution filters to improve learning of dynamical sequences. | Matrix computation: Applies convolution filters from Chebyshev or Legendre polynomials to transform sequence learning problems.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=rwmVd8BKW5,https://neurips.cc/virtual/2025/poster/115735,https://proceedings.neurips.cc/paper_files/paper/2025/hash/9b25312145e55be426ee7071e845cb90-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/9b25312145e55be426ee7071e845cb90-Paper-Conference.pdf,,2026-09-24,,,,,0,2025,Accepted,https://openreview.net/forum?id=rwmVd8BKW5,,NeurIPS_115735,"@misc{NeurIPS_115735,
  title = {{Universal Sequence Preconditioning}},
  author = {Annie Marsden and Elad Hazan},
  year = {2025},
  note = {NeurIPS 2025; Accept (spotlight)},
  url = {https://openreview.net/forum?id=rwmVd8BKW5}
}",Generated from catalogue metadata,https://openreview.net/forum?id=rwmVd8BKW5
NeurIPS:115785,NeurIPS 2025,115785,Unveiling m-Sharpness Through the Structure of Stochastic Gradient Noise,,Haocheng Luo; Mehrtash Harandi; Dinh Phung; Trung Le,Accept (poster),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T2: Batch size, gradient noise and training efficiency; T5: Stability, curvature and edge-of-stability dynamics",,,,,,,Training dynamics: Explains microbatch-dependent sharpness regularization with an SDE model and motivates reweighted SAM.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=rMptAK0Xm8,https://neurips.cc/virtual/2025/poster/115785,https://proceedings.neurips.cc/paper_files/paper/2025/hash/623a1a9205ba93c5fbb8686df4256223-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/623a1a9205ba93c5fbb8686df4256223-Paper-Conference.pdf,,2026-09-24,Other deep learning,SAM microbatch size; gradient-noise structure,Explains microbatch-dependent sharpness regularization with an SDE model and motivates reweighted SAM.,The approximation and empirical effects concern the analyzed SAM variants.,0,2025,Accepted,https://openreview.net/forum?id=rMptAK0Xm8,,NeurIPS_115785,"@misc{NeurIPS_115785,
  title = {{Unveiling m-Sharpness Through the Structure of Stochastic Gradient Noise}},
  author = {Haocheng Luo and Mehrtash Harandi and Dinh Phung and Trung Le},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=rMptAK0Xm8}
}",Generated from catalogue metadata,https://openreview.net/forum?id=rMptAK0Xm8
NeurIPS:116148,NeurIPS 2025,116148,Variational Learning Finds Flatter Solutions at the Edge of Stability,,Avrajit Ghosh; Bai Cong; Rio Yokota; Saiprasad Ravishankar; Rongrong Wang; Molei Tao; Mohammad Emtiyaz Khan; Thomas Möllenhoff,Accept (spotlight),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T5: Stability, curvature and edge-of-stability dynamics; T7: Initialization, normalization, weight decay and regularization",,,,,,,Training dynamics: Extends edge-of-stability analysis to variational learning and relates posterior choices to flatter solutions.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=nIFFMrDQ5w,https://neurips.cc/virtual/2025/poster/116148,https://proceedings.neurips.cc/paper_files/paper/2025/hash/6b61c278e483954fee502b49fe71cd14-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/6b61c278e483954fee502b49fe71cd14-Paper-Conference.pdf,,2026-09-24,Other deep learning,Posterior shape; posterior sample count; learning rate,Extends edge-of-stability analysis to variational learning and relates posterior choices to flatter solutions.,The core derivation begins with quadratic problems and is empirically extended to deep networks.,0,2025,Accepted,https://openreview.net/forum?id=nIFFMrDQ5w,,NeurIPS_116148,"@misc{NeurIPS_116148,
  title = {{Variational Learning Finds Flatter Solutions at the Edge of Stability}},
  author = {Avrajit Ghosh and Bai Cong and Rio Yokota and Saiprasad Ravishankar and Rongrong Wang and Molei Tao and Mohammad Emtiyaz Khan and Thomas Möllenhoff},
  year = {2025},
  note = {NeurIPS 2025; Accept (spotlight)},
  url = {https://openreview.net/forum?id=nIFFMrDQ5w}
}",Generated from catalogue metadata,https://openreview.net/forum?id=nIFFMrDQ5w
NeurIPS:116554,NeurIPS 2025,116554,Zeroth-Order Optimization Finds Flat Minima,,Liang Zhang; Bingcong Li; Kiran Thekumparampil; Sewoong Oh; Michael Muehlebach; Niao He,Accept (poster),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T6: Feature learning, implicit bias and generalization dynamics; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: Studies the flat-minimum bias of two-point zeroth-order optimization and supports the analysis with language-model fine-tuning experiments. | Training dynamics: Studies the flat-minimum bias of two-point zeroth-order optimization and supports the analysis with language-model fine-tuning experiments.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=iXy0ncNepZ,https://neurips.cc/virtual/2025/poster/116554,https://proceedings.neurips.cc/paper_files/paper/2025/hash/ebc62a3af9342eb4ebc728e5c5bc4cca-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2025/file/ebc62a3af9342eb4ebc728e5c5bc4cca-Paper-Conference.pdf,,2026-09-24,Theory / controlled models,Zeroth-order estimator; implicit Hessian-trace bias,Studies the flat-minimum bias of two-point zeroth-order optimization and supports the analysis with language-model fine-tuning experiments.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2025,Accepted,https://openreview.net/forum?id=iXy0ncNepZ,,NeurIPS_116554,"@misc{NeurIPS_116554,
  title = {{Zeroth-Order Optimization Finds Flat Minima}},
  author = {Liang Zhang and Bingcong Li and Kiran Thekumparampil and Sewoong Oh and Michael Muehlebach and Niao He},
  year = {2025},
  note = {NeurIPS 2025; Accept (poster)},
  url = {https://openreview.net/forum?id=iXy0ncNepZ}
}",Generated from catalogue metadata,https://openreview.net/forum?id=iXy0ncNepZ
arXiv:2210.08494,arXiv,arXiv:2210.08494,Brand New K-FACs: Speeding up K-FAC with Online Decomposition Updates,,Constantin Octavian Puiu,Preprint,Matrix computation; Optimizer,"A: KFAC / EKFAC methods, applications, and substantive evaluations; X2: Eigenproblems, spectral computation and SVD analysis",Online low-rank representations and inverse applications for EMA KFAC factors,Scale the retained eigenvalues by the EMA decay and apply a symmetric Brand update for the incoming factor. Algorithm 4 truncates to rank r before the update and uses the expanded rank r + minibatch-size representation for preconditioning.,"Truncation accumulates approximation error; speed depends on rank plus minibatch size being small relative to layer width. First posted in 2022, revised in September 2023; the source-provided BibTeX cites the 2023 revision. Listed as a preprint.",Deep learning,,,"Research note: B-KFAC maintains a low-rank eigendecomposition of EMA KFAC factors using a symmetric version of Brand's online SVD update. It reuses the previous decomposition and incorporates incoming minibatch factors, making it directly relevant to online low-rank curvature tracking.","arXiv metadata and abstract, version 2 (12 September 2023); targeted full-text passage checked","https://arxiv.org/pdf/2210.08494v2 — Section 2.3 (symmetric Brand update), Section 3.1 and Algorithm 4, pages 6-8. Checked EMA scaling, truncation before the update, the expanded representation used for the inverse, and the conditional width-scaling claim.",,,,https://arxiv.org/pdf/2210.08494v2,,2026-09-24,,,,,0,2022,Preprint,https://arxiv.org/abs/2210.08494,10.48550/arXiv.2210.08494,puiu2023brandnewkfacsspeeding,"@misc{puiu2023brandnewkfacsspeeding,
      title={Brand New K-FACs: Speeding up K-FAC with Online Decomposition Updates},
      author={Constantin Octavian Puiu},
      year={2023},
      eprint={2210.08494},
      archivePrefix={arXiv},
      primaryClass={cs.LG},
      url={https://arxiv.org/abs/2210.08494},
}",Source-provided citation,https://arxiv.org/bibtex/2210.08494
